ID Estacion,Autoridad Ambiental,Estación,Latitud,Longitud,Variable,Unidades,Tiempo de exposición (horas),Año,Promedio,Suma,No. de datos,Representatividad Temporal,Excedencias limite actual,Porcentaje excedencias limite actual,Mediana,Percentil 98,Máximo,Fechas/horas del máximo,Mínimo,Fechas/horas del mínimo,Días de excedencias,Nombre del Departamento,Nombre del Municipio,Tipo de Estación
30733.0,AMVA,TRÁFICO SUR,6.152219,-75.627563,NO,ugm3,1,2020,36.6,303165.7062,8280,94.0,0,0.0,21.8,156.5,409.1,2020-11-17 06:00:00.000000000,0.0,2020-03-26 11:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
30733.0,AMVA,TRÁFICO SUR,6.152219,-75.627563,NO2,ugm3,1,2020,34.2,281215.7689,8234,94.0,0,0.0,31.4,77.7,127.4,2020-02-19 10:00:00.000000000,0.1,2020-05-29 07:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
30733.0,AMVA,TRÁFICO SUR,6.152219,-75.627563,P,mmHg,1,2020,629.9,5362395.425,8513,97.0,0,0.0,630.2,632.9,634.8,2020-11-11 10:00:00.000000000,623.2,2020-02-19 04:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
30733.0,AMVA,TRÁFICO SUR,6.152219,-75.627563,P,mmHg,24,2020,629.9,221728.48,352,96.0,0,0.0,630.0,631.6,632.2,2020-11-11 12:00:00.000000000,625.7,2020-02-20 12:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
30733.0,AMVA,TRÁFICO SUR,6.152219,-75.627563,PLiquida,mm,1,2020,0.1,528.61,8783,100.0,0,0.0,0.0,0.8,3.8,2020-11-05 12:00:00.000000000,0.0,2020-01-05 12:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
30733.0,AMVA,TRÁFICO SUR,6.152219,-75.627563,PLiquida,mm,24,2020,1.4,528.61,366,100.0,0,0.0,0.7,6.6,9.7,2020-07-01 12:00:00.000000000,0.0,2020-01-03 12:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
30733.0,AMVA,TRÁFICO SUR,6.152219,-75.627563,PM10,ugm3,1,2020,45.0,357403.9736,7950,91.0,611,7.69,41.3,95.5,218.9,2020-03-04 09:00:00.000000000,6.4,2020-06-21 05:00:00.000000000,172,ANTIOQUIA,SABANETA,Fija
30733.0,AMVA,TRÁFICO SUR,6.152219,-75.627563,PM10,ugm3,24,2020,44.8,14836.13,331,90.0,7,2.11,43.7,74.4,83.4,2020-03-07 12:00:00.000000000,15.2,2020-12-25 12:00:00.000000000,7,ANTIOQUIA,SABANETA,Fija
29501.0,AMVA,PARQUE LAS AGUAS,6.406714,-75.419487,HAire2,perc,24,2021,83.5,30236.11,362,99.0,0,0.0,83.8,91.8,94.3,2021-04-27 12:00:00.000000000,68.6,2021-08-05 12:00:00.000000000,0,ANTIOQUIA,BARBOSA,Fija
30733.0,AMVA,TRÁFICO SUR,6.152219,-75.627563,PM2.5,ugm3,1,2020,28.2,238280.0,8443,96.0,1977,23.42,26.0,69.0,116.0,2020-03-17 08:00:00.000000000,1.0,2020-01-10 02:00:00.000000000,279,ANTIOQUIA,SABANETA,Fija
30733.0,AMVA,TRÁFICO SUR,6.152219,-75.627563,PM2.5,ugm3,24,2020,28.1,9992.6,355,97.0,54,15.21,26.4,57.7,74.8,2020-03-17 12:00:00.000000000,8.4,2020-12-25 12:00:00.000000000,54,ANTIOQUIA,SABANETA,Fija
30733.0,AMVA,TRÁFICO SUR,6.152219,-75.627563,TAire10,Celsius,1,2020,21.3,180952.7043,8513,97.0,0,0.0,20.5,28.6,30.5,2020-03-05 03:00:00.000000000,14.5,2020-01-07 07:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
30733.0,AMVA,TRÁFICO SUR,6.152219,-75.627563,TAire10,Celsius,24,2020,21.2,7475.84,352,96.0,0,0.0,21.2,23.7,24.8,2020-05-09 12:00:00.000000000,18.4,2020-07-25 12:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
30733.0,AMVA,TRÁFICO SUR,6.152219,-75.627563,VViento,ms,1,2020,1.5,12920.9,8472,96.0,0,0.0,1.3,4.1,6.6,2020-02-19 03:00:00.000000000,0.0,2020-12-07 03:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
30733.0,AMVA,TRÁFICO SUR,6.152219,-75.627563,VViento,ms,24,2020,1.5,530.52,349,95.0,0,0.0,1.5,2.0,2.4,2020-11-15 12:00:00.000000000,0.9,2020-06-03 12:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
31340.0,AMVA,ESCUELA JOAQUÍN A.,6.093439,-75.63734,PM2.5,ugm3,1,2020,20.1,171340.3,8536,97.0,875,10.25,16.9,58.4,97.7,2020-03-19 12:00:00.000000000,0.5,2020-04-09 04:00:00.000000000,124,ANTIOQUIA,CALDAS,Fija
31340.0,AMVA,ESCUELA JOAQUÍN A.,6.093439,-75.63734,PM2.5,ugm3,24,2020,20.0,7249.6,362,99.0,31,8.56,16.9,50.8,66.9,2020-03-19 12:00:00.000000000,5.7,2020-11-01 12:00:00.000000000,31,ANTIOQUIA,CALDAS,Fija
31341.0,AMVA,ESCUELA JOAQUÍN A. (S),6.093505,-75.637314,PM10,ugm3,24,2020,29.2,1517.46,52,43.0,1,1.92,27.5,56.6,89.8,2020-06-24 00:00:00.000000000,9.6,2020-11-01 00:00:00.000000000,1,ANTIOQUIA,CALDAS,Fija
31343.0,AMVA,TORRE SOCIAL,6.43684,-75.330423,PM2.5,ugm3,1,2020,15.0,123948.0,8290,94.0,591,7.13,10.8,55.9,94.4,2020-03-18 10:00:00.000000000,0.5,2020-12-06 03:00:00.000000000,62,ANTIOQUIA,BARBOSA,Fija
31343.0,AMVA,TORRE SOCIAL,6.43684,-75.330423,PM2.5,ugm3,24,2020,14.9,5249.09,352,96.0,26,7.39,11.0,52.0,61.5,2020-03-19 12:00:00.000000000,3.1,2020-11-19 12:00:00.000000000,26,ANTIOQUIA,BARBOSA,Fija
31360.0,AMVA,CIUDADELA EDUCATIVA,6.345361111,-75.50475,DViento,deg,1,2020,26.0,893741.0,8736,99.0,0,0.0,56.0,356.0,359.0,2020-01-04 05:00:00.000000000,0.0,2020-01-16 10:00:00.000000000,0,ANTIOQUIA,COPACABANA,Fija
31360.0,AMVA,CIUDADELA EDUCATIVA,6.345361111,-75.50475,DViento,deg,24,2020,38.7,20112.9,363,99.0,0,0.0,41.3,275.8,359.8,2020-07-11 12:00:00.000000000,1.2,2020-07-09 12:00:00.000000000,0,ANTIOQUIA,COPACABANA,Fija
31360.0,AMVA,CIUDADELA EDUCATIVA,6.345361111,-75.50475,HAire10,perc,1,2020,70.1,613900.969,8763,100.0,0,0.0,75.5,91.2,93.5,2020-03-10 09:00:00.000000000,17.2,2020-02-06 04:00:00.000000000,0,ANTIOQUIA,COPACABANA,Fija
31360.0,AMVA,CIUDADELA EDUCATIVA,6.345361111,-75.50475,HAire10,perc,24,2020,70.1,25572.34,365,100.0,0,0.0,70.9,82.6,85.5,2020-05-30 12:00:00.000000000,47.4,2020-02-18 12:00:00.000000000,0,ANTIOQUIA,COPACABANA,Fija
31360.0,AMVA,CIUDADELA EDUCATIVA,6.345361111,-75.50475,P,mmHg,1,2020,640.4,5611903.135,8763,100.0,0,0.0,640.6,642.7,644.0,2020-01-05 09:00:00.000000000,635.8,2020-08-13 04:00:00.000000000,0,ANTIOQUIA,COPACABANA,Fija
31360.0,AMVA,CIUDADELA EDUCATIVA,6.345361111,-75.50475,P,mmHg,24,2020,640.4,233749.84,365,100.0,0,0.0,640.4,641.8,642.2,2020-05-31 12:00:00.000000000,638.2,2020-02-17 12:00:00.000000000,0,ANTIOQUIA,COPACABANA,Fija
31360.0,AMVA,CIUDADELA EDUCATIVA,6.345361111,-75.50475,PLiquida,mm,24,2020,0.5,191.53,366,100.0,0,0.0,0.1,4.6,7.4,2020-03-10 12:00:00.000000000,0.0,2020-08-10 12:00:00.000000000,0,ANTIOQUIA,COPACABANA,Fija
31360.0,AMVA,CIUDADELA EDUCATIVA,6.345361111,-75.50475,PM2.5,ugm3,1,2020,15.2,129287.1,8486,97.0,574,6.76,11.8,54.4,100.1,2020-01-01 03:00:00.000000000,0.5,2020-04-01 06:00:00.000000000,53,ANTIOQUIA,COPACABANA,Fija
31360.0,AMVA,CIUDADELA EDUCATIVA,6.345361111,-75.50475,PM2.5,ugm3,24,2020,15.2,5465.51,360,98.0,24,6.67,11.8,48.8,61.3,2020-03-19 12:00:00.000000000,3.8,2020-06-21 12:00:00.000000000,24,ANTIOQUIA,COPACABANA,Fija
31360.0,AMVA,CIUDADELA EDUCATIVA,6.345361111,-75.50475,TAire10,Celsius,1,2020,21.5,188642.9576,8763,100.0,0,0.0,20.7,28.9,31.1,2020-02-18 04:00:00.000000000,14.5,2020-01-07 07:00:00.000000000,0,ANTIOQUIA,COPACABANA,Fija
31360.0,AMVA,CIUDADELA EDUCATIVA,6.345361111,-75.50475,TAire10,Celsius,24,2020,21.5,7856.64,365,100.0,0,0.0,21.5,23.8,24.7,2020-02-18 12:00:00.000000000,18.4,2020-07-24 12:00:00.000000000,0,ANTIOQUIA,COPACABANA,Fija
31360.0,AMVA,CIUDADELA EDUCATIVA,6.345361111,-75.50475,VViento,ms,1,2020,1.9,16322.6,8736,99.0,0,0.0,1.6,5.2,7.6,2020-04-13 05:00:00.000000000,0.0,2020-01-18 07:00:00.000000000,0,ANTIOQUIA,COPACABANA,Fija
31360.0,AMVA,CIUDADELA EDUCATIVA,6.345361111,-75.50475,VViento,ms,24,2020,1.9,677.7,363,99.0,0,0.0,1.9,2.6,2.9,2020-08-10 12:00:00.000000000,1.0,2020-07-25 12:00:00.000000000,0,ANTIOQUIA,COPACABANA,Fija
31362.0,AMVA,LICEO FERNANDO VÉLEZ,6.337377,-75.567748,PM2.5,ugm3,1,2020,15.6,130690.2,8354,95.0,532,6.37,12.3,51.0,156.0,2020-01-01 01:00:00.000000000,0.5,2020-04-11 11:00:00.000000000,65,ANTIOQUIA,BELLO,Fija
31362.0,AMVA,LICEO FERNANDO VÉLEZ,6.337377,-75.567748,PM2.5,ugm3,24,2020,15.6,5598.49,358,98.0,20,5.59,12.6,46.8,60.6,2020-03-19 12:00:00.000000000,5.4,2020-05-18 12:00:00.000000000,20,ANTIOQUIA,BELLO,Fija
31375.0,AMVA,HOSPITAL MANUEL URIBE,6.168519,-75.581855,PM2.5,ugm3,1,2020,17.1,143337.2,8405,96.0,625,7.44,14.1,53.4,93.9,2020-03-19 12:00:00.000000000,0.5,2020-04-01 08:00:00.000000000,75,ANTIOQUIA,ENVIGADO,Fija
31375.0,AMVA,HOSPITAL MANUEL URIBE,6.168519,-75.581855,PM2.5,ugm3,24,2020,17.0,6028.6,354,97.0,25,7.06,14.2,47.2,60.8,2020-03-17 12:00:00.000000000,5.7,2020-11-14 12:00:00.000000000,25,ANTIOQUIA,ENVIGADO,Fija
31379.0,AMVA,HOSPITAL,6.155528,-75.644167,PM2.5,ugm3,1,2020,17.7,151451.0,8565,98.0,646,7.54,15.0,54.0,91.0,2020-03-17 10:00:00.000000000,0.5,2020-06-28 06:00:00.000000000,108,ANTIOQUIA,LA ESTRELLA,Fija
31379.0,AMVA,HOSPITAL,6.155528,-75.644167,PM2.5,ugm3,24,2020,17.7,6363.77,360,98.0,20,5.56,14.7,48.5,64.1,2020-03-19 12:00:00.000000000,4.4,2020-11-13 12:00:00.000000000,20,ANTIOQUIA,LA ESTRELLA,Fija
31468.0,AMVA,TRÁFICO SUR (S),6.152313,-75.621262,PM10,ugm3,24,2020,42.0,2265.58,54,44.0,1,1.85,42.1,72.2,82.2,2020-06-24 00:00:00.000000000,14.4,2020-11-01 00:00:00.000000000,1,ANTIOQUIA,SABANETA,Fija
31494.0,AMVA,POLICÍA LOS GÓMEZ (S),6.189785,-75.610477,PM10,ugm3,24,2020,43.5,2393.84,55,45.0,1,1.82,42.4,69.0,95.1,2020-06-24 00:00:00.000000000,18.2,2020-07-19 00:00:00.000000000,1,ANTIOQUIA,ITAGÜÍ,Fija
31628.0,AMVA,I.E. RAFAEL J. MEJÍA,6.145435,-75.621557,DViento,deg,1,2020,167.0,1387822.0,8705,99.0,0,0.0,163.0,336.9,359.0,2020-01-10 01:00:00.000000000,0.0,2020-01-13 12:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
31628.0,AMVA,I.E. RAFAEL J. MEJÍA,6.145435,-75.621557,DViento,deg,24,2020,157.8,53713.64,363,99.0,0,0.0,151.0,190.2,198.6,2020-10-31 12:00:00.000000000,52.5,2020-03-06 12:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
31628.0,AMVA,I.E. RAFAEL J. MEJÍA,6.145435,-75.621557,HAire10,perc,1,2020,75.5,640908.026,8493,97.0,0,0.0,80.0,96.7,100.0,2020-11-16 11:00:00.000000000,18.5,2020-01-10 04:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
31628.0,AMVA,I.E. RAFAEL J. MEJÍA,6.145435,-75.621557,HAire10,perc,24,2020,75.5,26714.16,354,97.0,0,0.0,77.1,87.9,90.7,2020-07-25 12:00:00.000000000,53.5,2020-02-18 12:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
31628.0,AMVA,I.E. RAFAEL J. MEJÍA,6.145435,-75.621557,P,mmHg,1,2020,627.3,5463443.899,8709,99.0,0,0.0,627.5,629.6,631.7,2020-01-05 09:00:00.000000000,623.2,2020-02-17 04:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
31628.0,AMVA,I.E. RAFAEL J. MEJÍA,6.145435,-75.621557,P,mmHg,24,2020,627.3,227721.91,363,99.0,0,0.0,627.4,628.7,629.5,2020-01-05 12:00:00.000000000,625.1,2020-02-17 12:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
31628.0,AMVA,I.E. RAFAEL J. MEJÍA,6.145435,-75.621557,PLiquida,mm,1,2020,0.1,981.74,8711,99.0,0,0.0,0.0,1.6,10.3,2020-11-05 12:00:00.000000000,0.0,2020-01-05 01:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
31628.0,AMVA,I.E. RAFAEL J. MEJÍA,6.145435,-75.621557,PLiquida,mm,24,2020,2.7,981.74,363,99.0,0,0.0,1.1,14.6,18.5,2020-11-04 12:00:00.000000000,0.0,2020-01-03 12:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
31628.0,AMVA,I.E. RAFAEL J. MEJÍA,6.145435,-75.621557,PM2.5,ugm3,1,2020,18.0,152806.2,8467,96.0,707,8.35,14.8,54.3,91.8,2020-03-17 09:00:00.000000000,0.5,2020-04-09 04:00:00.000000000,109,ANTIOQUIA,SABANETA,Fija
31628.0,AMVA,I.E. RAFAEL J. MEJÍA,6.145435,-75.621557,PM2.5,ugm3,24,2020,17.9,6497.28,362,99.0,23,6.35,15.4,47.5,66.1,2020-03-17 12:00:00.000000000,4.5,2020-11-01 12:00:00.000000000,23,ANTIOQUIA,SABANETA,Fija
31628.0,AMVA,I.E. RAFAEL J. MEJÍA,6.145435,-75.621557,TAire10,Celsius,1,2020,20.8,181243.8324,8709,99.0,0,0.0,20.0,28.2,30.5,2020-03-05 03:00:00.000000000,14.3,2020-01-23 07:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
31628.0,AMVA,I.E. RAFAEL J. MEJÍA,6.145435,-75.621557,TAire10,Celsius,24,2020,20.8,7554.43,363,99.0,0,0.0,20.8,23.4,24.2,2020-05-09 12:00:00.000000000,17.8,2020-07-25 12:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
31628.0,AMVA,I.E. RAFAEL J. MEJÍA,6.145435,-75.621557,VViento,ms,1,2020,1.2,10553.4,8705,99.0,0,0.0,1.0,3.4,7.9,2020-07-01 10:00:00.000000000,0.0,2020-02-24 09:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
31628.0,AMVA,I.E. RAFAEL J. MEJÍA,6.145435,-75.621557,VViento,ms,24,2020,1.2,440.08,363,99.0,0,0.0,1.2,1.7,1.9,2020-01-18 12:00:00.000000000,0.7,2020-05-30 12:00:00.000000000,0,ANTIOQUIA,SABANETA,Fija
31792.0,AMVA,I.E. JORGE ELIECER G.,6.33711,-75.55866,PM2.5,ugm3,24,2020,16.3,1127.2,69,57.0,6,8.7,13.7,43.9,50.6,2020-01-08 00:00:00.000000000,1.7,2020-10-05 00:00:00.000000000,6,ANTIOQUIA,BELLO,Fija
29501.0,AMVA,PARQUE LAS AGUAS,6.406714,-75.419487,O3,ugm3,8,2021,26.2,227409.2,8692,99.0,0,0.0,23.3,61.0,87.7,2021-03-02 06:00:00.000000000,1.9,2021-01-13 07:00:00.000000000,0,ANTIOQUIA,BARBOSA,Fija
31853.0,AMVA,POLICÍA LOS GÓMEZ,6.189785,-75.610477,PM10,ugm3,1,2020,44.3,376282.0,8488,97.0,955,11.25,39.0,117.0,248.0,2020-02-06 07:00:00.000000000,1.0,2020-07-18 07:00:00.000000000,240,ANTIOQUIA,ITAGÜÍ,Fija
31853.0,AMVA,POLICÍA LOS GÓMEZ,6.189785,-75.610477,PM10,ugm3,24,2020,44.1,15527.14,352,96.0,11,3.12,43.2,78.3,94.7,2020-03-07 12:00:00.000000000,12.1,2020-04-01 12:00:00.000000000,11,ANTIOQUIA,ITAGÜÍ,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,DViento,deg,1,2020,89.7,10280.0,87,1.0,0,0.0,95.0,330.4,347.0,2020-12-30 07:00:00.000000000,23.0,2020-12-30 08:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,DViento,deg,24,2020,88.5,265.6,3,1.0,0,0.0,83.4,103.1,103.9,2020-12-31 12:00:00.000000000,78.3,2020-12-29 12:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,HAire10,perc,1,2020,79.8,7576.335449,95,1.0,0,0.0,83.8,98.4,99.0,2020-12-28 01:00:00.000000000,53.4,2020-12-31 02:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,HAire10,perc,24,2020,79.7,318.99,4,1.0,0,0.0,79.8,80.9,81.0,2020-12-28 12:00:00.000000000,78.3,2020-12-29 12:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,O3,ugm3,8,2020,26.0,2108.9,81,1.0,0,0.0,24.2,53.7,54.8,2020-12-28 03:00:00.000000000,3.6,2020-12-29 07:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,P,mmHg,1,2020,639.8,60779.04576,95,1.0,0,0.0,640.3,641.6,641.8,2020-12-28 09:00:00.000000000,636.8,2020-12-30 04:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,P,mmHg,24,2020,639.8,2559.11,4,1.0,0,0.0,639.8,640.0,640.0,2020-12-28 12:00:00.000000000,639.5,2020-12-30 12:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,PLiquida,mm,24,2020,0.2,0.67,4,1.0,0,0.0,0.2,0.3,0.3,2020-12-28 12:00:00.000000000,0.0,2020-12-29 12:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,PM10,ugm3,1,2020,24.5,1078.0,44,1.0,0,0.0,22.5,51.6,55.0,2020-12-30 08:00:00.000000000,5.0,2020-12-31 04:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,PM10,ugm3,24,2020,25.4,50.82,2,1.0,0,0.0,25.4,26.1,26.2,2020-12-30 12:00:00.000000000,24.6,2020-12-31 12:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,PM2.5,ugm3,1,2020,11.3,924.0,82,1.0,0,0.0,11.0,24.0,25.0,2020-12-31 10:00:00.000000000,1.0,2020-12-28 11:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,PM2.5,ugm3,24,2020,11.8,35.45,3,1.0,0,0.0,12.4,13.5,13.5,2020-12-30 12:00:00.000000000,9.6,2020-12-29 12:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,SO2,ugm3,1,2020,21.9,1883.312665,86,1.0,2,2.33,13.2,101.4,142.2,2020-12-31 10:00:00.000000000,0.3,2020-12-28 05:00:00.000000000,2,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,SO2,ugm3,24,2020,22.7,67.97,3,1.0,0,0.0,22.4,24.0,24.1,2020-12-29 12:00:00.000000000,21.4,2020-12-31 12:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,TAire10,Celsius,1,2020,20.5,1949.860172,95,1.0,0,0.0,20.3,25.8,26.6,2020-12-31 03:00:00.000000000,14.9,2020-12-29 07:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,TAire10,Celsius,24,2020,20.5,82.11,4,1.0,0,0.0,20.5,20.8,20.8,2020-12-31 12:00:00.000000000,20.3,2020-12-28 12:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,VViento,ms,1,2020,2.0,177.61,87,1.0,0,0.0,1.7,5.5,6.0,2020-12-29 05:00:00.000000000,0.1,2020-12-29 03:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
31856.0,AMVA,TANQUES EPM,6.37321,-75.448351,VViento,ms,24,2020,1.9,5.83,3,1.0,0,0.0,2.0,2.1,2.1,2020-12-29 12:00:00.000000000,1.8,2020-12-31 12:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Fija
29501.0,AMVA,PARQUE LAS AGUAS,6.406714,-75.419487,P,mmHg,1,2021,649.7,5651351.88,8698,99.0,0,0.0,649.9,652.5,653.9,2021-07-27 10:00:00.000000000,644.3,2021-03-31 05:00:00.000000000,0,ANTIOQUIA,BARBOSA,Fija
31331.0,CORANTIOQUIA,EIA,6.156278,-75.515767,DViento,deg,1,2020,35.0,563377.94,7698,88.0,0,0.0,44.2,341.0,359.9,2020-10-27 12:00:00.000000000,0.0,2020-01-10 01:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Indicativa
31331.0,CORANTIOQUIA,EIA,6.156278,-75.515767,DViento,deg,24,2020,38.5,15853.78,320,87.0,0,0.0,39.7,213.9,344.0,2020-10-06 12:00:00.000000000,2.4,2020-09-16 12:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Indicativa
31331.0,CORANTIOQUIA,EIA,6.156278,-75.515767,HAire10,perc,1,2020,82.3,648530.59,7880,90.0,0,0.0,89.0,99.2,99.2,2020-05-03 10:00:00.000000000,30.0,2020-03-05 06:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Indicativa
31331.0,CORANTIOQUIA,EIA,6.156278,-75.515767,HAire10,perc,24,2020,82.3,27078.35,329,90.0,0,0.0,82.3,92.2,97.2,2020-06-03 12:00:00.000000000,71.3,2020-08-02 12:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Indicativa
31331.0,CORANTIOQUIA,EIA,6.156278,-75.515767,NO2,ugm3,1,2020,4.1,9444.22,2323,26.0,0,0.0,2.9,18.5,48.3,2020-11-22 05:00:00.000000000,0.3,2020-03-19 05:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Indicativa
31331.0,CORANTIOQUIA,EIA,6.156278,-75.515767,PM2.5,ugm3,1,2020,17.7,51293.5,2900,33.0,246,8.48,14.0,58.0,138.0,2020-11-06 01:00:00.000000000,1.0,2020-01-10 01:00:00.000000000,20,ANTIOQUIA,ENVIGADO,Indicativa
31331.0,CORANTIOQUIA,EIA,6.156278,-75.515767,PM2.5,ugm3,24,2020,17.7,2262.08,128,35.0,12,9.38,13.9,53.1,63.7,2020-03-17 12:00:00.000000000,8.5,2020-12-03 12:00:00.000000000,12,ANTIOQUIA,ENVIGADO,Indicativa
31331.0,CORANTIOQUIA,EIA,6.156278,-75.515767,RGlobal,Wm2,1,2020,157.4,1008147.47,6403,73.0,0,0.0,4.5,769.1,954.5,2020-03-05 02:00:00.000000000,0.0,2020-01-31 01:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Indicativa
31331.0,CORANTIOQUIA,EIA,6.156278,-75.515767,RGlobal,Wm2,24,2020,157.3,42162.86,268,73.0,0,0.0,156.1,246.0,285.2,2020-03-05 12:00:00.000000000,47.6,2020-06-03 12:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Indicativa
29501.0,AMVA,PARQUE LAS AGUAS,6.406714,-75.419487,P,mmHg,24,2021,649.7,235852.35,363,99.0,0,0.0,649.8,651.5,651.9,2021-08-14 12:00:00.000000000,647.0,2021-03-01 12:00:00.000000000,0,ANTIOQUIA,BARBOSA,Fija
31331.0,CORANTIOQUIA,EIA,6.156278,-75.515767,TAire10,Celsius,1,2020,14.3,112999.48,7878,90.0,0,0.0,13.4,21.0,23.4,2020-05-05 02:00:00.000000000,6.1,2020-09-25 08:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Indicativa
31331.0,CORANTIOQUIA,EIA,6.156278,-75.515767,TAire10,Celsius,24,2020,14.3,4718.73,329,90.0,0,0.0,14.3,16.2,16.6,2020-04-08 12:00:00.000000000,11.8,2020-06-03 12:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Indicativa
31331.0,CORANTIOQUIA,EIA,6.156278,-75.515767,VViento,ms,1,2020,2.0,15762.265,7880,90.0,0,0.0,1.5,5.5,9.0,2020-08-04 03:00:00.000000000,0.0,2020-05-29 02:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Indicativa
31331.0,CORANTIOQUIA,EIA,6.156278,-75.515767,VViento,ms,24,2020,2.0,658.04,329,90.0,0,0.0,2.0,3.9,5.0,2020-01-18 12:00:00.000000000,0.6,2020-12-08 12:00:00.000000000,0,ANTIOQUIA,ENVIGADO,Indicativa
31661.0,CORANTIOQUIA,IGLE,6.399528,-75.438028,DViento,deg,1,2020,179.5,1055664.0,6121,70.0,0,0.0,103.0,358.0,360.0,2020-01-01 08:00:00.000000000,0.0,2020-01-02 08:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Indicativa
31661.0,CORANTIOQUIA,IGLE,6.399528,-75.438028,DViento,deg,24,2020,19.2,17799.61,256,70.0,0,0.0,27.1,357.1,359.9,2020-09-21 12:00:00.000000000,0.0,2020-03-17 12:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Indicativa
31661.0,CORANTIOQUIA,IGLE,6.399528,-75.438028,HAire10,perc,1,2020,71.7,438760.0,6121,70.0,0,0.0,77.6,95.3,96.8,2020-11-14 02:00:00.000000000,0.0,2020-03-16 11:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Indicativa
31661.0,CORANTIOQUIA,IGLE,6.399528,-75.438028,HAire10,perc,24,2020,71.6,18333.38,256,70.0,0,0.0,73.0,83.6,86.2,2020-10-24 12:00:00.000000000,0.0,2020-03-17 12:00:00.000000000,0,ANTIOQUIA,GIRARDOTA,Indicativa
